loan_amnt,term,int_rate,installment,grade,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,earliest_cr_line,pub_rec,revol_bal,revol_util,total_acc,mort_acc,postal_code
10000.0,0,11.53,329.91,2,0,56200.0,1,1,2,15.61,2005,1,11264.0,58.1,22.0,3.0,4
8375.0,0,10.15,270.83,2,3,32000.0,0,0,2,25.06,2005,0,1431.0,10.6,22.0,0.0,2
6000.0,0,10.16,194.06,2,0,38000.0,2,1,2,16.29,2003,0,12017.0,41.0,24.0,7.0,0
14000.0,0,15.22,486.83,3,0,50760.24,0,1,1,6.71,1999,0,10352.0,57.8,24.0,3.0,6
10650.0,1,14.99,253.31,3,3,63000.0,1,1,1,18.27,2006,0,16542.0,82.3,22.0,0.0,7
10000.0,1,14.49,235.24,3,0,70000.0,0,1,2,9.38,1995,0,363.0,2.1,48.0,5.0,3
16000.0,0,14.64,551.83,3,0,52000.0,1,0,4,17.72,1992,0,9466.0,32.6,30.0,4.0,7
14000.0,1,21.99,386.59,6,3,96000.0,1,1,9,17.65,1996,0,6240.0,48.4,37.0,0.0,6
25000.0,1,12.49,562.33,2,0,58000.0,1,0,4,14.54,1987,0,22644.0,46.6,22.0,3.0,7
15000.0,1,20.2,399.08,5,0,72000.0,1,0,2,15.03,1996,0,10434.0,42.1,11.0,0.0,5
8000.0,0,12.99,269.52,2,2,28000.0,2,1,1,22.97,1993,0,8822.0,66.8,20.0,2.0,1
30000.0,0,9.17,956.37,2,0,150000.0,2,1,2,21.31,2005,0,32895.0,92.4,23.0,3.0,7
15000.0,1,9.75,316.87,2,3,35000.0,2,1,2,16.29,2007,0,0.0,0.0,22.0,0.0,5
20000.0,1,17.27,499.96,4,3,67500.0,2,1,2,11.84,1998,0,19189.0,87.0,36.0,1.8139908160844136,3
10000.0,0,14.09,342.22,2,0,45000.0,2,1,1,30.64,2004,0,17093.0,60.4,32.0,1.0,6
10000.0,0,13.11,337.47,2,3,54978.0,0,0,1,14.86,1990,0,10913.0,94.1,21.0,4.0,2
3800.0,1,7.66,76.44,1,2,25200.0,0,1,0,11.05,1975,0,24.0,0.1,13.0,1.8139908160844136,4
12000.0,1,13.11,273.72,2,3,75000.0,2,0,9,13.89,2002,0,3927.0,17.8,24.0,0.0,6
2000.0,0,19.2,73.52,4,0,102000.0,1,1,6,30.42,1998,0,47910.0,66.6,39.0,4.0,3
8000.0,0,17.27,286.3,3,3,34000.0,2,1,2,7.73,1996,0,5648.0,34.2,11.0,0.0,6
9000.0,0,11.47,296.66,2,2,25000.0,2,1,1,22.61,1991,0,5883.0,42.0,13.0,0.0,7
12000.0,0,8.39,378.2,1,0,108000.0,0,0,1,15.12,1999,0,5117.0,64.0,39.0,3.0,2
19000.0,0,15.68,665.03,5,3,56136.0,2,1,2,22.25,1992,0,13303.0,95.0,17.0,1.8139908160844136,4
28000.0,0,16.2,987.17,3,0,93000.0,1,1,1,18.17,1998,0,56495.0,88.0,30.0,0.0,5
9000.0,0,15.31,313.36,3,0,71000.0,2,1,0,32.63,2006,0,5960.0,93.3,33.0,2.0,5
10000.0,0,12.85,336.22,2,0,55000.0,2,1,2,26.1,2000,0,17074.0,65.4,45.0,3.0,1
18000.0,1,15.61,434.01,4,0,82500.0,1,0,1,16.23,2006,0,18080.0,88.2,9.0,0.0,2
20000.0,1,11.49,439.76,2,2,80000.0,2,1,2,18.73,1981,0,19613.0,30.5,21.0,1.8139908160844136,6
16450.0,1,18.25,419.97,5,2,45760.0,1,1,2,33.49,2005,0,19085.0,89.2,11.0,0.0,3
8050.0,0,16.99,286.97,4,0,80000.0,2,0,2,15.42,1995,0,6516.0,53.0,21.0,0.0,7
8800.0,0,9.17,280.54,2,0,33000.0,0,1,1,28.8,2005,0,8317.0,50.1,18.0,1.0,3
18450.0,1,15.61,444.86,4,0,54000.0,0,0,1,30.53,1985,0,36730.0,91.1,24.0,4.0,5
13000.0,0,10.25,421.01,2,3,76000.0,0,0,2,24.33,1998,0,34447.0,89.9,21.0,1.8139908160844136,3
18700.0,0,14.65,645.05,3,0,52000.0,2,1,2,19.04,2002,0,24456.0,97.0,17.0,3.0,4
8000.0,0,11.99,265.68,2,3,65000.0,2,0,1,18.32,1997,1,3599.0,10.8,30.0,4.0,6
12800.0,1,12.29,286.61,3,0,100000.0,2,1,2,6.77,1993,1,50390.0,62.0,20.0,4.0,4
12000.0,0,6.03,365.23,1,2,80000.0,1,0,1,15.54,1988,0,26234.0,11.7,49.0,5.0,9
11725.0,0,15.61,409.97,4,0,38000.0,2,1,1,24.38,1996,1,8810.0,45.9,27.0,1.0,4
7450.0,0,11.14,244.4,2,0,43000.0,0,1,2,22.66,1998,0,17494.0,64.1,31.0,4.0,3
12000.0,0,7.89,375.43,1,0,86000.0,1,0,2,18.99,1997,0,41892.0,74.7,28.0,4.0,8
15000.0,0,9.99,483.94,2,0,80000.0,2,1,2,5.58,2001,0,11955.0,86.0,27.0,4.0,7
12000.0,0,6.03,365.23,1,0,66360.0,1,1,2,1.68,1993,0,3997.0,13.4,31.0,1.8139908160844136,6
24000.0,0,16.29,847.21,3,3,84000.0,2,1,2,26.0,1993,0,10361.0,83.6,36.0,2.0,1
12000.0,0,13.99,410.08,3,3,29000.0,2,1,2,16.14,2005,0,12297.0,87.2,24.0,0.0,7
6000.0,0,14.09,205.33,2,0,87000.0,0,0,2,22.12,2001,0,27886.0,90.2,22.0,6.0,9
5000.0,0,12.12,166.36,2,3,37000.0,0,1,2,22.18,1995,1,5684.0,48.2,20.0,0.0,3
15000.0,0,16.78,533.15,3,3,66040.0,1,1,2,27.93,2001,0,10388.0,60.0,34.0,7.0,3
28000.0,1,21.48,765.08,5,3,80000.0,2,1,2,22.76,2002,0,32778.0,71.3,38.0,7.0,7
13000.0,1,15.61,313.45,4,3,35000.0,0,0,2,29.29,2003,0,15566.0,65.7,29.0,1.0,9
12000.0,0,8.9,381.04,1,0,90000.0,1,1,2,29.96,2000,0,15086.0,48.2,37.0,2.0,1
24000.0,1,8.18,488.71,2,2,150000.0,0,1,1,18.34,2001,0,24033.0,49.9,40.0,7.0,3
18900.0,1,24.11,544.93,6,3,43000.0,0,1,2,11.16,1995,1,7639.0,34.9,30.0,0.0,3
15750.0,0,8.39,496.39,1,3,100000.0,0,1,2,17.08,1999,0,6173.0,21.4,13.0,0.0,5
22400.0,1,18.25,571.87,4,0,51000.0,2,1,2,16.0,1987,0,8127.0,25.7,43.0,1.8139908160844136,1
20000.0,1,17.1,498.13,3,0,108000.0,2,1,2,12.6,2000,0,18677.0,54.3,27.0,3.0,6
21000.0,1,17.86,531.67,4,0,109000.0,1,1,4,9.88,2002,0,5600.0,82.4,32.0,4.0,7
18000.0,0,11.99,597.78,2,0,55000.0,2,0,1,11.04,1990,0,17329.0,90.3,13.0,3.0,6
10000.0,0,10.99,327.34,2,3,120000.0,0,1,11,2.04,1998,1,7906.0,17.3,36.0,0.0,4
15825.0,0,12.49,529.33,2,3,36000.0,2,1,6,17.77,1998,0,0.0,0.0,25.0,0.0,5
11300.0,0,14.99,391.67,3,0,108000.0,0,0,2,19.67,2000,0,45259.0,78.3,31.0,4.0,6
15000.0,0,6.03,456.54,1,0,102500.0,0,1,6,3.5,2005,0,3974.0,9.8,28.0,1.0,1
15000.0,0,7.89,469.29,1,3,51500.0,1,1,2,11.7,2007,0,9693.0,39.2,15.0,1.0,7
23325.0,0,13.33,789.63,3,3,65000.0,1,0,2,16.65,2005,0,25579.0,65.4,24.0,0.0,3
11000.0,0,11.14,360.86,2,0,53000.0,0,1,1,21.55,2003,0,21054.0,52.2,18.0,0.0,0
2750.0,0,11.99,91.33,3,3,11721.0,2,1,9,4.61,2008,0,542.0,4.2,6.0,0.0,6
14000.0,0,12.12,465.81,2,0,75000.0,0,1,2,12.15,2002,0,14267.0,24.7,28.0,1.0,3
14900.0,1,16.99,370.23,4,3,50000.0,1,0,2,24.34,1999,0,2499.0,58.1,24.0,0.0,8
20000.0,0,10.64,651.37,2,0,45000.0,2,1,1,19.38,1999,0,30398.0,58.9,28.0,0.0,4
6700.0,0,7.62,208.79,1,3,55000.0,0,1,2,19.2,2002,0,705.0,28.1,14.0,0.0,4
24000.0,0,16.29,847.21,4,0,180000.0,1,1,4,10.74,1999,0,22464.0,39.8,46.0,6.0,4
4000.0,0,10.99,130.94,2,0,85000.0,1,1,12,6.88,1991,0,6442.0,80.5,21.0,1.0,6
10000.0,0,10.99,327.34,2,3,84000.0,0,0,2,22.8,2005,0,15275.0,60.4,25.0,0.0,8
2500.0,0,15.27,87.0,3,3,40000.0,0,1,2,15.27,2006,0,7199.0,67.3,11.0,1.8139908160844136,4
7250.0,0,14.47,249.45,3,2,18370.0,2,1,4,7.58,2004,0,2701.0,4.8,21.0,0.0,4
13000.0,1,14.27,304.32,3,0,180000.0,2,1,2,9.69,1997,0,45297.0,73.1,27.0,1.8139908160844136,7
14525.0,0,11.67,480.16,2,2,46125.0,0,1,1,28.94,2002,0,27554.0,36.7,30.0,2.0,3
12000.0,0,11.53,395.89,2,3,63000.0,1,1,2,12.93,2003,0,10009.0,82.7,10.0,0.0,3
6000.0,0,12.12,199.63,2,0,90000.0,1,1,2,24.31,2002,0,28956.0,71.0,29.0,3.0,6
8750.0,0,15.31,304.66,3,3,22004.0,2,0,2,13.58,2006,0,11313.0,79.1,6.0,0.0,8
13750.0,0,12.35,459.0,2,2,92600.0,2,1,2,5.6,1997,0,2340.0,75.5,25.0,6.0,5
21100.0,0,17.57,758.28,4,3,59000.0,1,1,9,22.4,1993,1,12163.0,46.6,28.0,0.0,3
27200.0,0,8.9,863.69,1,0,85000.0,2,1,1,7.86,1995,0,34356.0,64.5,41.0,1.0,5
5600.0,0,9.17,178.53,2,3,67600.0,1,0,1,8.82,2005,0,16933.0,60.7,42.0,0.0,5
18000.0,0,9.16,573.74,2,3,82000.0,2,1,8,16.41,2000,0,11176.0,97.2,13.0,0.0,1
12000.0,0,7.89,375.43,1,2,76667.0,1,1,1,21.48,2006,0,10701.0,27.6,30.0,2.0,5
9175.0,0,7.9,287.09,1,0,96000.0,0,1,2,17.93,1990,0,27010.0,60.0,37.0,4.0,0
11000.0,0,12.99,370.59,2,3,63000.0,0,1,8,29.7,1993,0,11556.0,17.0,28.0,0.0,4
20000.0,0,7.9,625.81,1,0,95000.0,2,1,2,14.65,1992,0,11619.0,38.2,29.0,5.0,4
4800.0,0,9.25,153.2,2,3,45243.12,0,1,2,15.99,2000,0,8173.0,58.8,25.0,1.8139908160844136,4
6600.0,0,14.99,228.76,3,3,60000.0,2,1,2,27.28,2000,0,7173.0,47.5,34.0,0.0,4
10000.0,0,14.33,343.39,3,3,45000.0,0,1,2,17.92,1994,0,10477.0,75.9,19.0,0.0,1
10200.0,0,18.49,371.27,4,3,56000.0,0,1,9,5.68,2005,0,102.0,1.6,21.0,0.0,7
9000.0,0,8.9,285.78,1,0,58000.0,0,1,1,13.04,1991,1,10613.0,93.9,20.0,1.0,3
17825.0,0,14.46,613.21,3,0,140000.0,2,1,2,11.01,2005,1,14869.0,57.6,27.0,4.0,7
4800.0,0,18.55,174.86,4,3,95000.0,1,1,9,6.86,1999,1,12461.0,40.9,22.0,0.0,3
28000.0,0,7.89,876.0,1,0,146000.0,1,1,4,11.98,1975,0,24144.0,47.1,31.0,3.0,7
8700.0,0,11.53,287.02,2,0,64500.0,0,1,4,2.94,2001,0,347.0,6.3,10.0,1.0,0
25000.0,0,13.35,846.57,3,0,98000.0,1,1,2,12.8,1995,0,20496.0,34.0,39.0,6.0,3
27975.0,1,18.84,723.23,5,0,56000.0,2,0,1,15.8,1992,0,20448.0,73.8,29.0,1.0,9
27975.0,1,21.98,772.33,5,3,62400.0,2,0,1,20.9,2006,0,26107.0,66.6,21.0,3.0,9
4900.0,0,18.99,179.59,4,3,50000.0,1,1,9,21.29,1999,1,2615.0,58.1,27.0,3.0,0
28000.0,0,7.9,876.13,1,3,111000.0,2,1,2,16.36,1995,0,16419.0,30.1,36.0,1.8139908160844136,5
10000.0,0,14.33,343.39,3,0,40000.0,1,1,1,15.6,1996,0,8984.0,74.2,25.0,2.0,3
12600.0,1,17.27,314.98,3,0,69000.0,2,0,2,20.3,1999,0,4665.0,77.7,24.0,1.0,9
18525.0,0,14.16,634.59,3,3,63000.0,1,0,2,23.83,2007,1,12063.0,39.7,22.0,0.0,8
5500.0,0,18.25,199.53,4,3,40000.0,1,1,2,25.11,2003,1,7282.0,47.9,25.0,0.0,1
28800.0,1,12.99,404.35,3,0,156996.0,1,0,2,8.26,1984,0,110662.0,0.0,22.0,1.8139908160844136,7
25000.0,0,14.46,860.04,3,0,66000.0,1,1,4,27.06,2005,0,20861.0,33.2,32.0,2.0,0
11000.0,0,18.99,403.17,4,0,38000.0,2,0,2,33.86,1990,1,13722.0,75.0,39.0,5.0,8
14000.0,0,9.25,446.83,1,3,160000.0,1,1,2,17.89,1990,0,17864.0,43.9,54.0,5.0,5
7000.0,0,8.63,221.4,1,3,46800.0,0,1,8,12.23,2000,0,1287.0,7.8,11.0,1.8139908160844136,3
20400.0,0,19.52,753.16,5,0,51000.0,1,1,2,33.53,1984,0,21676.0,90.7,31.0,3.0,6
28000.0,0,7.26,867.9,1,3,300000.0,2,1,1,11.42,2002,0,46291.0,73.2,16.0,1.0,4
10000.0,0,8.9,317.54,1,0,75000.0,0,1,2,7.31,1992,1,13468.0,31.6,15.0,3.0,6
10800.0,1,16.99,268.35,4,2,51000.0,1,1,1,25.06,2007,0,14186.0,83.4,14.0,0.0,4
8000.0,0,10.99,261.88,2,3,75000.0,0,1,2,3.22,2002,0,7663.0,67.2,16.0,8.0,6
20000.0,0,6.24,610.62,1,0,140000.0,1,1,4,17.86,1999,0,19231.0,48.3,25.0,6.0,6
10000.0,0,13.35,338.63,3,0,85000.0,1,0,2,13.64,1997,0,30160.0,75.4,21.0,1.0,5
6400.0,0,10.99,209.5,2,0,59000.0,2,1,1,22.56,2002,1,8767.0,80.0,27.0,1.0,0
20000.0,0,15.88,701.96,3,3,50000.0,2,1,1,25.93,1991,1,31006.0,61.5,27.0,1.0,7
5000.0,0,12.12,166.36,2,0,45000.0,0,1,1,9.57,1997,0,3451.0,47.9,17.0,1.0,0
3000.0,0,15.1,104.15,3,3,32000.0,0,1,1,5.74,1999,0,4210.0,78.0,6.0,0.0,1
28000.0,0,7.62,872.52,1,2,205000.0,2,1,2,9.54,1997,0,129474.0,43.3,45.0,3.0,3
4900.0,0,15.61,171.33,4,3,40000.0,0,1,9,12.99,2008,0,1609.0,40.2,5.0,0.0,4
6000.0,0,15.59,209.73,3,0,50000.0,1,1,9,16.54,1994,1,4080.0,66.9,16.0,1.0,6
14300.0,0,12.12,301.97,2,0,60000.0,0,1,2,30.96,1994,0,39741.0,69.1,27.0,9.0,1
18000.0,1,9.75,380.24,2,0,104500.0,1,0,2,20.96,1999,1,11839.0,53.3,18.0,2.0,6
4000.0,0,23.4,155.68,5,2,60000.0,1,1,4,10.58,1997,0,5217.0,94.9,26.0,0.0,5
28000.0,0,11.14,918.55,2,0,150000.0,0,1,1,20.33,1998,0,25516.0,62.1,37.0,3.0,5
25000.0,1,21.15,678.45,5,0,160000.0,2,1,2,29.15,1995,0,74441.0,81.2,49.0,6.0,1
8975.0,0,14.09,307.14,2,0,75000.0,2,1,2,34.96,1996,0,41930.0,65.7,56.0,5.0,4
24000.0,0,8.18,754.07,2,0,125000.0,1,1,2,20.87,1997,0,17159.0,49.7,80.0,4.0,0
15000.0,0,9.75,482.25,2,0,75000.0,2,1,1,19.26,2005,1,5407.0,33.2,22.0,0.0,4
20000.0,0,18.75,730.6,4,3,76000.0,1,1,1,21.19,1994,0,32103.0,70.1,39.0,0.0,5
10625.0,0,21.15,401.12,5,3,70000.0,2,1,9,15.03,2001,0,7515.0,75.9,37.0,4.0,1
2400.0,0,9.99,77.43,2,0,57000.0,1,1,7,5.54,2000,0,1004.0,17.6,27.0,1.0,5
10000.0,1,13.98,232.58,3,0,101000.0,2,0,2,27.63,1996,0,93015.0,85.5,36.0,3.0,9
29975.0,0,7.69,935.03,1,0,60000.0,2,1,2,20.15,1999,0,44021.0,58.9,27.0,3.0,4
4500.0,0,13.44,152.58,3,2,42000.0,0,1,1,23.49,2004,0,4475.0,25.4,29.0,1.0,5
26500.0,0,17.27,948.37,3,0,86000.0,2,1,2,21.2,1990,0,20670.0,69.9,46.0,4.0,4
16625.0,1,13.65,383.83,3,3,37000.0,2,1,2,17.81,2003,0,17542.0,35.4,14.0,0.0,1
16450.0,1,23.63,469.71,6,0,37000.0,2,0,2,30.88,2000,0,8538.0,88.9,26.0,3.0,2
5500.0,0,7.26,170.48,1,0,90000.0,1,1,7,16.19,2004,0,5392.0,28.1,17.0,0.0,3
13200.0,0,8.18,414.74,2,0,65000.0,1,1,2,32.37,2004,1,27099.0,82.4,25.0,3.0,6
11200.0,0,14.49,385.47,3,3,55000.0,2,1,9,28.89,2003,0,17120.0,29.7,26.0,0.0,5
3000.0,0,12.12,99.82,2,3,24000.0,0,1,2,9.8,2001,0,5814.0,28.5,18.0,0.0,6
2500.0,0,8.67,79.12,2,3,19000.0,2,0,2,24.64,1999,1,1949.0,33.0,21.0,0.0,9
6000.0,0,12.99,202.14,2,3,50000.0,1,1,2,25.82,2004,0,11772.0,76.4,15.0,0.0,6
3500.0,0,11.49,115.4,2,3,31500.0,1,1,2,16.57,2005,0,3428.0,97.9,7.0,1.8139908160844136,0
15000.0,0,11.53,494.86,2,0,70000.0,0,1,4,16.18,2005,0,13343.0,42.2,38.0,5.0,0
8900.0,0,14.3,305.48,3,3,75000.0,0,1,2,14.69,1996,0,11473.0,53.6,23.0,0.0,0
6075.0,0,21.0,228.88,5,3,25000.0,0,0,2,29.81,1999,0,8738.0,78.7,12.0,0.0,5
6075.0,0,17.1,216.9,3,3,21000.0,2,0,2,34.46,2001,0,13535.0,45.7,17.0,0.0,2
16200.0,1,17.86,410.15,4,3,98000.0,0,1,2,18.33,2001,0,22674.0,39.9,42.0,4.0,7
8400.0,0,13.35,284.45,3,3,48000.0,1,1,1,19.85,1999,0,13178.0,85.6,13.0,0.0,6
19000.0,0,11.99,630.99,2,0,103000.0,0,1,2,14.1,2006,1,2853.0,12.3,44.0,2.0,6
11500.0,0,7.9,359.84,1,0,80000.0,2,1,1,21.13,1998,0,24699.0,62.0,44.0,1.0,6
7000.0,0,15.31,243.73,3,3,75000.0,1,1,9,17.01,2002,0,15364.0,35.0,16.0,4.0,4
17500.0,0,10.99,572.85,2,0,60000.0,2,1,2,19.54,1989,1,25551.0,90.0,18.0,1.0,6
25000.0,0,13.33,846.33,3,0,66500.0,2,1,1,19.87,1991,0,35867.0,69.2,25.0,6.0,1
8500.0,0,7.9,265.97,1,0,75000.0,0,1,2,29.54,1997,0,15930.0,38.1,47.0,4.0,7
10000.0,0,14.47,344.07,3,3,49816.0,0,1,1,25.85,2003,0,23237.0,82.4,18.0,0.0,1
16000.0,1,12.99,363.97,3,3,75000.0,2,1,2,21.25,2001,0,14154.0,24.0,55.0,0.0,4
12000.0,1,14.99,285.42,3,0,91000.0,1,1,2,12.03,1998,0,6167.0,28.8,25.0,3.0,1
16000.0,0,12.99,539.03,2,0,125000.0,2,1,2,4.33,1998,0,11901.0,89.5,19.0,4.0,3
12000.0,0,12.99,404.27,3,3,100000.0,1,1,11,14.6,2000,0,20052.0,48.3,42.0,0.0,0
9000.0,0,8.39,283.65,2,0,42000.0,0,1,2,9.74,1991,1,3313.0,21.2,16.0,3.0,3
10000.0,0,10.99,327.34,2,3,81000.0,0,1,2,16.52,2005,0,7849.0,54.1,48.0,0.0,5
7125.0,0,16.59,252.58,4,0,50000.0,1,0,2,18.24,1997,1,5497.0,96.4,16.0,0.0,7
8500.0,0,6.76,261.53,1,0,60900.0,0,1,2,5.75,1990,0,6664.0,62.9,24.0,1.8139908160844136,3
16000.0,1,9.17,333.46,2,0,47840.0,0,1,2,12.67,1981,0,7060.0,9.0,42.0,6.0,5
7200.0,0,8.39,226.92,1,3,52000.0,0,1,1,14.01,2006,0,6188.0,17.8,33.0,0.0,5
5000.0,0,13.33,169.27,3,3,29000.0,1,1,2,33.32,2010,0,3559.0,30.7,18.0,1.0,0
3000.0,0,11.53,98.98,2,0,55000.0,1,1,6,23.51,2009,0,3512.0,33.1,17.0,1.0,0
18000.0,0,10.99,589.22,2,0,45000.0,1,1,2,7.84,2000,0,13521.0,56.1,26.0,1.0,1
4750.0,0,17.27,169.99,3,3,25000.0,0,1,2,10.85,2001,0,7449.0,47.1,14.0,0.0,1
18425.0,0,12.12,613.04,2,3,160000.0,2,1,2,9.11,2008,0,9220.0,81.6,12.0,0.0,4
2400.0,0,15.59,83.9,4,3,100000.0,0,1,12,17.24,2007,0,13206.0,48.7,13.0,0.0,4
15400.0,0,12.29,513.64,3,0,35000.0,1,1,2,23.01,1987,0,17910.0,32.5,27.0,1.0,3
14000.0,0,6.03,426.1,1,0,40000.0,0,1,2,17.19,2003,0,2387.0,15.0,34.0,1.8139908160844136,5
10000.0,1,10.49,214.89,2,3,85000.0,1,1,2,15.46,2003,0,3671.0,51.0,22.0,0.0,6
18000.0,0,6.39,550.79,1,2,119000.0,0,1,2,11.57,2003,0,20117.0,42.3,28.0,5.0,4
3000.0,0,24.5,118.49,6,3,18200.0,1,0,9,10.95,1994,0,6045.0,73.7,11.0,0.0,2
16525.0,1,19.22,430.68,4,0,37726.0,1,0,2,30.54,1999,0,16131.0,74.3,18.0,0.0,8
33575.0,1,18.92,869.48,4,0,73000.0,2,1,2,29.45,1996,0,41244.0,41.0,56.0,1.0,5
17600.0,0,13.11,593.95,2,3,50000.0,0,1,2,25.01,2007,0,16787.0,69.7,11.0,0.0,0
3000.0,0,15.31,104.46,3,3,60000.0,0,1,9,18.31,2004,0,1939.0,88.1,19.0,0.0,3
5200.0,0,12.99,175.19,2,3,48000.0,0,1,9,25.93,2006,0,7812.0,44.9,23.0,0.0,1
13000.0,0,18.25,471.62,4,0,85000.0,1,1,2,10.35,2007,0,9933.0,86.6,14.0,1.0,5
22000.0,0,18.25,798.12,5,0,91000.0,1,0,2,21.1,1993,0,20783.0,51.3,25.0,0.0,8
8000.0,0,6.92,246.73,1,0,80000.0,0,1,2,11.24,1999,0,19811.0,49.9,45.0,0.0,5
10000.0,0,13.99,341.73,3,0,285000.0,2,1,6,14.27,1993,0,96458.0,72.6,37.0,1.8139908160844136,4
24000.0,1,14.98,570.71,3,0,80000.0,2,1,1,8.34,1992,0,22893.0,56.8,43.0,2.0,5
4500.0,0,6.62,138.17,1,2,30000.0,2,1,2,5.08,1994,0,2204.0,6.8,10.0,1.0,3
28000.0,0,9.76,900.33,2,3,80233.0,1,0,1,18.79,1982,0,21054.0,67.6,21.0,0.0,6
5000.0,0,11.99,166.05,2,2,30000.0,1,1,2,20.32,2006,0,5778.0,41.0,14.0,1.0,0
30000.0,1,19.52,786.83,5,0,93000.0,1,0,2,32.36,2000,0,38535.0,81.5,40.0,2.0,6
15000.0,0,12.99,505.34,3,3,72000.0,1,1,2,24.1,2007,0,6878.0,74.0,31.0,0.0,4
21625.0,0,14.49,744.25,3,3,49236.0,2,0,1,14.2,2005,0,20059.0,73.5,14.0,0.0,7
4800.0,0,22.15,183.69,5,3,70000.0,0,0,2,9.32,2008,0,3399.0,97.1,17.0,0.0,8
8475.0,0,15.61,296.33,4,3,37000.0,1,0,1,20.27,2010,0,2444.0,62.7,9.0,0.0,6
25000.0,1,13.72,368.82,3,3,71000.0,2,1,2,24.05,1997,0,27330.0,78.1,21.0,1.8139908160844136,5
13800.0,0,11.99,458.3,3,0,50000.0,0,1,1,19.49,1985,0,16662.0,97.4,16.0,2.0,1
7000.0,1,13.61,161.47,3,0,50000.0,1,1,13,2.45,1995,0,24236.0,85.0,18.0,1.8139908160844136,1
16000.0,0,10.99,523.75,2,3,40000.0,0,0,1,16.5,1993,0,14894.0,80.5,24.0,3.0,5
5000.0,0,18.55,182.15,4,3,80000.0,2,1,2,18.36,1994,1,5215.0,74.5,43.0,1.0,0
13000.0,0,14.09,444.88,2,0,44000.0,1,1,1,5.54,2008,0,8492.0,80.9,11.0,1.0,5
12000.0,1,14.98,285.36,3,3,60000.0,1,1,2,12.88,1996,1,4314.0,78.4,27.0,4.0,7
11500.0,0,15.8,403.18,3,3,75000.0,0,1,2,10.24,2007,0,5205.0,77.7,14.0,0.0,5
7500.0,0,7.89,234.65,1,3,48000.0,1,1,1,12.35,2010,0,7049.0,81.0,6.0,0.0,5
6400.0,0,11.14,209.96,2,2,68000.0,0,1,9,11.82,2005,0,3612.0,97.6,17.0,0.0,4
12000.0,1,12.05,267.24,3,0,76000.0,0,1,6,32.18,2000,0,19968.0,37.1,68.0,4.0,5
5600.0,0,13.33,189.58,3,2,30000.0,1,0,4,26.64,2004,0,6376.0,88.6,25.0,0.0,8
5000.0,0,7.51,155.56,1,0,115000.0,1,1,4,9.27,2001,0,6904.0,21.6,16.0,1.8139908160844136,3
8575.0,0,14.47,295.04,3,0,55000.0,2,1,2,20.93,1999,0,4846.0,28.3,24.0,2.0,0
8000.0,0,13.99,273.39,3,3,60000.0,2,0,2,28.52,2002,1,7084.0,37.3,29.0,0.0,9
8325.0,0,15.31,289.86,3,3,25000.0,2,0,1,18.67,2005,0,8163.0,75.6,16.0,0.0,9
3200.0,0,6.39,97.92,1,0,70000.0,0,1,1,22.46,1997,0,23309.0,26.0,14.0,0.0,6
9600.0,0,12.12,319.41,2,2,85000.0,0,0,2,9.36,2001,0,6075.0,16.3,14.0,1.0,7
10000.0,0,19.22,367.68,4,0,95000.0,1,1,9,16.98,1990,0,185812.0,83.2,30.0,4.0,5
17125.0,1,19.52,449.15,5,0,43000.0,1,1,7,13.12,2005,1,6897.0,34.1,24.0,0.0,5
7850.0,0,18.92,287.44,4,0,28000.0,2,1,2,31.5,1993,1,5157.0,64.0,36.0,5.0,5
20150.0,1,20.2,536.1,5,3,60000.0,1,1,2,27.32,1998,0,21193.0,41.3,32.0,1.0,7
10000.0,0,19.72,370.22,4,0,50000.0,2,0,9,4.27,2000,1,10227.0,32.3,33.0,4.0,5
23000.0,0,6.49,704.83,1,0,55000.0,2,1,2,13.33,1973,0,23208.0,48.5,21.0,2.0,7
12000.0,0,8.18,377.04,2,0,49000.0,0,1,2,23.02,1998,0,13282.0,52.9,20.0,3.0,5
4800.0,0,22.47,184.49,5,3,60000.0,2,1,8,22.34,2005,0,26845.0,85.5,35.0,0.0,4
7250.0,0,14.16,248.36,3,3,22700.0,2,1,2,21.73,2003,0,9567.0,45.8,12.0,0.0,5
4200.0,0,16.99,149.73,4,3,55000.0,0,1,2,13.72,2000,0,2820.0,85.5,26.0,0.0,0
2500.0,0,18.24,90.69,4,0,80000.0,0,1,2,29.37,1987,0,82830.0,76.4,26.0,4.0,1
5500.0,0,7.14,170.18,1,3,50000.0,0,1,2,21.4,1996,0,5642.0,26.7,40.0,1.8139908160844136,5
15500.0,0,16.49,548.7,4,0,58000.0,0,1,2,23.61,2002,0,9178.0,42.9,19.0,1.0,0
12000.0,1,10.74,259.36,2,0,55000.0,2,1,2,23.15,1982,0,3959.0,9.9,26.0,4.0,1
11700.0,1,21.7,321.15,5,3,35000.0,1,1,2,26.3,1993,0,14820.0,86.2,12.0,0.0,5
3600.0,0,14.31,123.59,3,2,35990.0,0,1,6,11.37,2008,0,4608.0,59.8,13.0,0.0,7
2400.0,0,22.4,92.16,5,3,35000.0,1,1,12,13.61,2005,1,7779.0,51.2,20.0,0.0,3
4075.0,0,7.26,126.31,1,0,100000.0,1,1,4,19.28,1989,0,41979.0,71.4,31.0,4.0,1
12000.0,0,8.9,381.04,1,3,116000.0,1,1,2,3.72,1996,0,14249.0,49.5,20.0,3.0,3
